     99.82628101     735.62548484     946.14587582
    335.51139214     583.75443499     504.74099326
    790.38892770     460.60118333     951.58776173
    547.00842479     356.42384847     657.52362491
    873.73490719     213.93611804     736.02533561
    378.02980951     939.96767464     213.52433377
     34.48463559     532.25181509     703.47761256
    115.00593513     160.78883976     556.25628147
    364.73131942     348.23427086     597.40834292
    862.58511425     371.93041498     642.01944025
    945.99044879     455.76972489     583.34107957
    996.63302488     468.01521930     650.22008943
    990.17239082     666.30441447     773.39036892
    608.36359188     420.73233678     780.30485836
    694.48845959      39.28546702     525.10053735
    411.24923686     550.34518733     935.24111432
    441.83696082     578.29401110     249.04303590
     36.70769000     398.99882134      24.65971141
    999.32268308     781.30126967     865.92392105
    248.38426814     978.87853485     857.56605531
      7.57129165      40.27236069      11.53530460
    691.22304474     827.47658707     909.67962328
    628.34263157     387.44459459     873.86447744
    944.76653912     827.37253645     176.12329320
     79.84382942     562.16134437     574.32191008
    308.79864810     766.88878600     651.56348406
    101.00350301     270.84428178     385.43732436
    565.87506019     541.69894361     844.32329975
    662.13658855     330.43936981     570.59538484
    860.32925260     850.92757682     205.11821294
    121.76623434      54.12958611     385.71287710
    315.99097574     142.89539826     281.36957496
    334.14525601     818.96135203     723.79086433
    583.27034329     642.95859572     393.05373532
    135.34949493     283.44349437     834.80981311
    824.72644552     262.61137392     755.95382822
    979.31772795     493.42207214     189.13567168
    275.90931685     237.04735014     250.69872208
    133.16092553     125.18589996     535.73489913
    553.74849334      28.56995539     676.32534480
    539.78359585     175.24027460     753.05682037
     54.81387864     979.89738499     256.85823954
    596.80702891     267.54033112     187.05345513
     93.77437322     207.88837374     170.53210930
    616.66771519     807.42031886     112.69159108
    334.28917189     648.52887050      26.06643644
    263.29520776     313.29902230     729.57825322
    177.36983401      67.24389785     625.97990857
     21.70189378     743.72874887     644.52137921
     28.67260251     900.43032956     931.79082309
    104.18879059     760.08386852      65.89072713
     78.77840618     531.68123706     372.76692892
    594.39460775     168.19121650     470.82041878
     16.43187553     997.29721062     552.75700919
    826.74634449     709.36139985       0.06997818
    570.90866639      54.80014675     425.45086910
    408.73292806     552.36371725     694.36495038
    256.64482278     849.08224170     421.80495682
    576.99589505     218.38600292     398.11193217
     98.59732171     611.33687692     518.42875896
    973.19026197     261.95599244     219.04675300
     35.67542137     413.55104205      96.84946299
    356.48699680     125.81177062      96.44960849
    283.08270559     999.42063494     383.98639829
    196.96296109     174.70083673     232.15183207
    469.81719717     775.84166768     738.89044334
    532.54897033     570.00805837     748.92453744
    664.96556376     202.55683744     494.48973243
    423.15117196     754.82138887     901.74718662
    574.21884992     200.48688874     644.17048713
    550.54425520      76.23017117     966.55124331
    529.64382643     186.84976417     888.93292886
    973.27139320     392.46004698      76.00966798
    279.03849551     659.39607409     817.13834536
    191.72110697     140.07451764     748.72900301
    583.13899794     772.30559139     972.21236814
    531.44003382     249.79348120     295.73529786
    558.95712858     137.13264751     400.60188687
    912.64849431     896.21058707     494.46846195
    573.37725888     742.06970201     915.91254059
    618.94331342     476.95524780     576.58783839
    711.79980818     125.43696357     470.85214754
    830.54136617     458.51707666     554.60872248
    494.64335409     312.53440274     525.23618263
    500.92912209      54.15147871     217.63282093
    296.50744344     751.74002757     965.48167708
    799.99410538     789.77569369     898.48210611
    580.26873254     908.74116351      53.23385636
    433.56273856     751.58994540     369.82727254
    771.03282733     508.55383301     123.90275259
    888.35360011     646.34221543     232.41802781
    788.40671982     788.75744286     958.36535280
    686.96962469     923.09505070     242.58042511
    740.40330608     219.37604771     346.73547575
    264.27133533     681.02118731     689.61100499
    212.73516361     888.94692989     728.13103615
    583.14086850      73.61471889     883.24394724
    750.52892498     608.33295370     701.42384372
     98.20505283     571.05540138     966.08027349
    666.54903380     149.16988190     439.89483753
    233.85578777     848.57687068     518.77770271
    251.95282057     839.95651633     765.70678026
    295.56070235     531.05074239     319.77624275
