964.84	955.682	90.721
793.696	849.543	559.182
653.662	529.588	907.076
890.193	949.503	488.19
372.273	881.031	602.546
855.294	95.6453	685.552
977.833	848.186	476.299
856.979	987.013	707.139
456.88	645.973	152.836
205.072	327.395	263.019
54.2595	963.712	849.388
693.924	942.074	851.611
890.821	973.075	83.1068
954.914	298.368	200.921
128.102	696.789	882.652
988.439	409.344	762.261
41.656	838.796	973.365
800.825	370.51	533.834
369.998	486.378	538.731
702.993	931.048	395.296
350.415	734.812	725.926
55.5594	634.473	993.558
776.404	657.247	781.384
417.673	82.6585	351.384
634.442	516.151	777.611
943.245	64.2824	320.537
331.003	208.891	942.834
990.85	755.839	712.351
326.512	762.105	656.43
877.457	606.758	302.415
22.3635	399.874	200.838
339.977	989.189	601.287
361.752	952.049	971.532
659.52	578.877	845.775
711.391	11.4654	619.778
748.738	834.603	30.4179
362.191	548.882	990.116
800.015	856.298	314.705
441.232	156.268	98.0944
756.155	821.29	852.754
714.279	294.18	256.368
192.022	176.92	349.185
393.513	603.603	65.1198
130.851	987.397	573.818
223.384	296.275	522.689
981.495	955.259	938.114
535.364	806.42	931.337
960.379	86.681	280.203
446.806	128.413	247.855
18.7418	614.371	462.396
217.379	121.713	670.525
34.9878	819.348	620.706
564.726	582.205	431.804
184.504	923.234	774.07
529.906	137.575	247.183
358.384	467.586	721.35
853.838	732.858	8.81306
499.411	969.09	468.926
330.924	233.898	248.394
428.753	79.2514	995.767
776.869	338.423	434.354
369.735	457.109	565.19
462.265	853.293	184.98
10.6738	812.992	262.695
284.013	335.399	915.654
699.072	685.516	334.223
708.153	254.71	357.434
922.457	192.33	903.706
110.164	408.964	81.7714
963.958	719.265	385.573
174.263	777.247	303.403
205.918	944.971	500.075
981.898	338.105	784.615
332.389	38.2522	120.216
320.293	153.892	720.128
101.297	531.125	127.779
886.788	47.0342	496.617
779.033	780.81	153.766
709.27	253.13	643.519
117.814	661.32	552.044
600.849	808.938	796.523
593.978	184.259	724.345
51.8366	194.37	710.233
263.804	174.293	38.07
233.175	509.314	29.1786
253.183	299.49	811.202
269.413	974.358	868.476
406.596	576.636	511.392
220.928	755.385	512.145
159.575	310.877	335.245
270.976	313.732	571.481
428.544	59.2515	930.278
661.15	805.187	938.112
165.819	962.307	334.238
761.242	773.935	997.333
893.136	534.224	210.016
242.735	853.141	430.693
633.618	105.6	845.318
224.209	361.03	428.317
678.602	154.663	762.344
950.539	163.707	531.223
277.77	613.979	192.464
78.5693	593.017	595.351
930.85	397.095	638.307
496.276	87.1888	334.402
588.803	74.945	645.764
34.8941	940.113	879.192
467.061	125.449	257.775
560.985	228.732	728.922
686.032	36.6463	814.961
515.612	808.205	956.32
41.5021	414.374	471.642
965.074	405.838	916.555
812.851	47.5864	58.9672
143.779	225.801	627.591
749.99	503.13	797.394
741.824	449.634	538.835
101.939	214.992	665.872
510.905	283.981	853.277
568.847	598.159	459.656
785.39	489.688	238.157
714.448	579.104	536.01
126.906	365.303	999.853
306.528	675.709	777.878
129.98	566.326	465.58
186.326	950.922	558.159
501.303	58.3266	818.298
424.91	686.503	399.018
888.912	516.265	824.597
247.783	481.169	764.364
853.745	871.718	743.903
688.212	883.11	908.383
648.853	221.49	2.76942
570.942	548.742	495.018
329.799	58.0427	277.328
143.967	538.707	4.76157
565.861	888.561	811.093
703.197	858.73	244.347
661.978	134.869	856.421
509.596	205.813	349.539
144.65	123.25	538.166
741.376	298.544	744.455
442.113	698.239	411.117
157.895	338.422	718.632
775.118	776.885	681.394
50.0196	29.5421	460.364
538.773	392.306	684.162
437.952	68.9092	200.608
518.55	805.649	309.915
527.995	687.119	62.1491
481.592	113.979	571.251
750.269	302.086	620.206
660.665	459.933	271.511
321.044	647.605	729.646
574.271	944.368	145.508
638.387	959.433	639.438
871.678	520.699	870.929
245.558	468.472	951.982
879.42	146.414	996.374
385.02	244.539	927.95
466.341	456.53	87.2889
270.483	164.166	198.328
331.907	376.822	188.591
136.535	467.387	892.944
937.104	680.196	170.671
272.622	29.072	475.708
445.556	447.184	624.306
381.573	644.677	402.506
498.726	947.983	708.616
845.01	697.583	35.0399
353.382	495.439	480.031
737.685	956.277	734.684
23.3154	149.731	982.943
806.548	833.044	972.279
850.799	998.554	669.618
965.408	151.967	445.089
156.851	904.769	970.901
734.987	791.011	101.29
97.5346	792.113	344.198
320.095	10.1311	469.708
279.293	994.18	717.94
301.346	538.358	943.432
635.4	624.75	285.886
411.27	937.669	15.0402
997.86	683.164	228.966
557.052	145.547	212.755
972.136	309.315	659.256
973.178	342.707	98.5722
609.538	730.512	378.333
404.814	341.126	78.6106
254.224	63.6538	505.219
958.089	461.184	551.452
21.4011	86.8471	234.125
760.57	978.994	773.211
336.662	978.615	885.797
753.568	768.593	762.941
875.086	426.751	262.168
890.373	65.0019	323.711
792.224	806.686	116.942
989.676	820.602	827.417
367.99	179.349	336.943
650.33	41.5792	811.215
776.245	297.706	339.859
548.577	190.973	115.852
381.568	619.328	566.331
573.104	131.969	979.29
335.849	926.679	55.7653
587.452	970.122	478.648
778.803	346.383	836.588
815.147	793.752	941.086
7.31936	928.847	558.242
914.634	0.36666	72.722
795.487	390.787	795.683
425.389	622.194	47.552
478.707	736.203	881.233
882.992	604.296	266.248
443.527	392.166	552.069
796.661	791.008	981.955
335.754	257.403	710.616
33.39	253.545	260.533
864.04	412.267	976.712
834.706	834.633	981.564
305.827	825.561	39.4517
956.913	91.4019	80.1917
135.087	430.233	868.102
953.673	827.603	383.017
735.489	139.67	821.739
745.489	713.878	643.52
601.733	314.237	748.643
514.969	159.71	523.328
312.505	451.62	142.02
402.48	446.294	334.086
134.519	74.796	700.4
846.787	298.57	676.626
500.512	917.604	855.386
274.719	615.139	917.319
111.475	322.226	252.401
10.6772	727.224	996.062
838.004	799.625	925.049
857.47	19.3178	746.973
735.548	5.62714	812.462
326.716	332.167	228.135
189.37	941.326	822.567
347.825	543.643	903.716
10.903	956.076	695.871
92.8481	363.819	309.294
122.586	162.319	991.56
577.434	979.848	377.204
6.41433	418.12	306.243
80.8915	483.222	441.07
420.152	951.227	283.477
489.768	256.666	509.387
414.69	140.028	242.749
267.24	548.721	838.977
679.14	993.677	800.277
809.625	258.917	726.332
208.161	51.7745	307.397
478.424	806.378	334.004
294.584	573.147	625.444
164.979	784.877	400.132
234.526	557.704	726.468
74.2326	661.643	927.68
410.138	235.622	239.535
342.476	166.036	250.06
280.016	970.78	314.624
236.538	245.943	644.474
146.988	581.747	231.433
645.331	838.093	348.725
579.856	543.938	173.941
713.425	295.041	627.048
752.702	316.846	382.178
965.835	833.745	3.8924
845.327	151.063	193.172
622.06	279.322	123.549
998.786	329.114	517.899
411.894	866.516	189.083
600.125	969.775	663.549
400.301	284.693	52.7432
219.427	718.82	404.59
308.977	202.806	280.164
381.63	809.658	93.4037
831.64	188.661	727.044
463.879	497.117	217.887
662.317	871.508	27.4937
184.409	829	713.807
412.669	797.294	339.781
28.7935	411.288	84.8264
641.918	448.752	335.901
540.359	450.881	580.076
979.55	829.125	172.755
268.105	714.522	442.085
582.32	718.651	453.309
262.15	642.333	658.009
596.858	341.168	969.912
32.2063	3.79512	773.354
344.649	817.328	132.962
128.009	616.936	884.419
334.081	143.568	788.044
147.411	239.151	706.251
241.625	514.203	700.541
994	795.39	186.267
114.057	682.219	732.98
955.499	918.462	61.8893
677.206	399.775	407.904
783.455	77.5918	423.761
886.007	598.879	588.757
455.748	178.039	713.22
968.17	979.131	505.688
625.329	894.602	555.896
776.574	748.195	198.389
932.952	98.2971	84.2169
515.77	800.447	110.722
885.134	48.3734	857.401
657.393	327.173	481.509
177.023	261.616	571.621
661.449	633.392	281.085
126.301	605.558	79.9608
519.676	637.217	392.6
154.919	429.329	234.669
480.897	869.109	589.246
40.6418	319.584	946.243
137.611	877.823	339.819
697.407	454.29	389.453
211.19	635.637	273.179
647.537	423.452	969.177
815.489	677.546	528.522
248.979	802.998	837.094
146.071	605.737	743.724
854.378	384.371	298.326
927.707	571.216	539.123
93.1555	975.735	13.8624
413.121	199.396	364.804
855.679	100.683	206.702
396.426	3.30011	106.498
746.416	41.5528	543.856
466.826	39.6132	721.631
793.08	503.912	501.706
3.12804	537.995	405.08
138.72	379.27	531.479
6.22977	462.293	374.318
763.131	648.043	438.373
477.744	827.898	506.587
512.167	379.696	152.865
940.711	726.384	778.37
245.257	65.4886	419.734
268.33	561.855	211.143
384.798	930.506	208.895
462.225	691.865	60.6746
703.633	682.225	760.09
242.276	575.252	440.831
306.225	12.5032	799.207
643.969	859.311	475.968
644.743	909.521	846.057
338.419	175.101	819.828
90.5418	704.248	528.704
381.101	577.336	385.207
961.385	716.797	853.015
702.516	45.8823	848.691
675.335	766.407	630.094
619.444	399.876	927.105
851.261	314.534	649.127
542.411	446.742	869.061
383.995	840.433	802.826
115.131	326.395	653.173
420.747	141.31	879.685
529.183	189.364	168.654
227.415	182.212	430.828
967.317	349.674	701.587
386.556	248.753	137.009
922.81	164.326	617.307
550.064	336.631	410.851
530.972	213.59	259.525
670.04	604.654	807.433
416.524	200.286	977.852
433.147	482.577	417.353
385.917	838.601	893.257
542.424	677.284	194.903
85.5429	50.1379	220.76
932.831	520.953	669.94
446.988	48.7723	90.033
525.625	858.225	760.31
610.259	737.963	641.283
628.939	846.59	656.277
32.7639	329.151	98.283
